needful,1,6
orders,7,49
precipitately,5,40
doins,1,9
dazzling,2,20
measures,2,22
hanged,3,36
amid,1,13
fearful,3,42
pledge,1,15
piazza,1,16
patronage,1,17
praising,1,18
tice,1,19
convinced,1,20
hatbrim,2,42
applied,1,22
tie,10,10
feeling,121,242
independence,8,24
charged,2,8
literary,9,45
duties,10,60
poetic,2,14
prefer,7,56
salute,1,9
coachman,1,10
noter,1,11
propped,2,24
angles,1,13
indulge,6,84
hustling,1,15
palais,1,16
amie,1,17
boarding,1,18
hiccough,1,19
log,2,40
youths,1,21
born,14,14
piling,1,2
notes,7,21
impressive,3,12
cups,6,30
brushed,4,24
susie,3,21
lessened,3,24
desk,15,135
expecting,3,30
merrycle,1,11
lovable,2,24
tribute,2,26
liveliest,2,28
bumblebee,1,15
penwipers,1,16
quieter,1,17
manager,1,18
block,1,19
papas,1,20
america,8,8
admitted,1,2
eating,10,30
particle,10,40
grateful,39,195
affairs,12,72
benignant,3,21
bridal,9,72
pans,1,9
fuzzy,1,10
spun,3,33
englishwoman,1,12
nephews,3,39
efface,1,14
boiling,2,30
oppress,2,32
rakish,1,17
parti,1,18
manages,1,19
subjugated,1,20
compartment,1,21
discharged,1,22
manner,51,51
continued,15,30
roderigo,12,36
sniffed,3,12
ho,2,10
scarum,3,18
hannahs,10,70
crisp,1,8
parliamentary,1,9
approvingly,5,50
warningly,2,22
grieving,1,12
raged,1,13
practical,1,14
cheerfulness,3,45
squeal,1,16
languages,3,51
loquacity,1,18
adoration,2,38
dishes,9,9
hands,139,278
thoughtful,7,21
reading,18,72
blessings,8,40
latin,5,30
lesson,24,168
sermon,6,48
winkle,7,63
squeak,1,10
chagrin,1,11
cones,3,36
nibble,1,13
tail,5,70
wheedlesome,4,60
promising,4,64
fountain,3,51
highest,3,54
prospective,1,19
dowagers,1,20
pondering,1,21
romp,1,22
frenchman,3,69
beanstalks,1,24
hoard,1,25
rhythmic,1,26
laden,1,27
submit,2,56
almonds,1,29
kettle,2,2
turn,54,108
must,126,378
wailing,3,12
vitals,1,5
stale,2,12
freshly,4,28
daisey,2,16
(a,1,9
mallet,1,10
closely,6,66
magnanimous,1,12
deck,2,26
sanskrit,1,14
opener,1,15
brush,4,4
furniture,5,10
angrily,3,9
recitation,1,4
accused,3,15
lords,4,24
bride,8,56
blessed,12,96
stains,2,18
squall,2,20
mold,3,33
moaned,1,12
ditto,3,39
unmistakable,2,28
you,2186,2186
handkerchiefs,6,12
conquer,5,15
younger,10,40
refreshment,6,30
outside,10,60
portentous,1,7
bitterness,6,48
meditated,1,9
yonder,1,10
magpie,1,11
forethought,3,36
charter,1,13
beach,3,42
eliott,2,30
preposterous,1,16
hardship,1,17
crutches,1,18
averted,1,19
goings,1,20
eminently,1,21
coaxing,1,22
revolution,1,23
outspread,1,24
unsentimental,1,25
unconditional,1,26
regretting,1,27
mole,1,28
she,2280,2280
naughty,13,26
stiff,13,39
burst,23,92
arranged,12,60
evidently,14,84
softens,1,7
suddenly,48,384
carriage,21,189
lavished,2,20
using,2,22
confidential,6,72
polished,2,26
guarded,1,14
lovelier,1,15
scared,2,32
whisk,3,51
attribute,1,18
artless,3,57
embracing,1,20
gif,12,252
respecting,1,22
subterranean,1,23
hamburg,1,24
which,611,611
wood,9,18
tin,10,30
potion,1,4
tower,9,45
marred,2,12
lifeless,2,14
amiss,4,32
forbidden,4,36
helping,12,120
consolation,5,55
perturbed,3,36
ebony,2,26
witnesses:,1,14
remedied,2,30
reformers,1,16
colliery,1,17
den,3,54
unfitted,1,19
inmates,1,20
dess,1,21
quadroon,2,44
please,88,88
read,117,234
amys,78,234
angels,11,44
shower,7,35
late,35,210
waits,2,14
purpose,12,96
gravity,5,45
hammer,1,10
guidebooks,1,11
straightened,1,12
inherited,2,26
avenue,1,14
hardhearted,1,15
providing,1,16
garcon,1,17
wholesale,2,36
large,16,16
provide,2,4
tent,6,18
twelve,13,52
needed,31,155
invited,12,72
tip,2,14
preparatory,2,16
concerts,3,27
elated,1,10
scold,5,55
lincoln,2,24
count,13,169
baked,2,28
plunged,2,30
picking,7,112
bodyguard,1,17
consoled,4,72
lor,1,19
healths,1,20
coil,1,21
unpinned,1,22
stalk,1,23
resignation,5,120
returns,1,25
delightsome,1,26
walled,1,27
surmount,1,28
never,375,375
sooner,10,20
parts,13,39
handkerchief,15,60
express,15,75
groaned,6,36
close,26,182
happening,2,16
fidgety,6,54
fairylike,1,10
surveying,7,77
president,7,84
lugged,1,13
succeeding,3,42
violets,2,30
line,9,144
conscientious,1,17
climbed,5,90
frequency,1,19
wrinkle,1,20
specimen,1,21
hail,2,44
allayed,1,23
azalea,1,24
meteor,1,25
pirouettes,1,26
benediction,1,27
retiring,1,28
else,42,42
costumes,4,8
wrapped,5,15
happened,34,136
richness,2,10
genuine,10,60
brackets,1,7
ferrule,1,8
pleaded,6,54
failures,7,70
tossing,5,55
lot,5,60
newspaper,5,65
valued,6,84
copiously,1,15
creamy,1,16
intentions,4,68
pausing,6,108
sicker,4,76
sealing,3,60
(i,1,21
hundreds,3,66
urged,2,46
nargerie,1,24
moneybags,1,25
subjects,2,52
buttercups,1,27
prinked,1,28
cardiglias,1,29
luster,1,30
vaguely,1,31
disturbed,15,15
curse,2,4
five,27,81
lattice,1,4
unworldly,3,15
successful,4,24
advertisements,2,14
tis,2,16
plumfield,8,72
plagued,2,20
angelo,1,11
symptoms,2,24
galloped,3,39
stirring,3,42
willow,1,15
des,1,16
ignorance,1,17
nymph,1,18
requiem,2,38
omniboos,1,20
charger,1,21
nose,35,35
touch,15,30
rubbish,11,33
lingy,1,4
exciting,6,30
fountains,1,6
record,3,21
patriotic,1,8
steal,3,27
beast,2,20
venture,5,55
bearlike,1,12
espousing,1,13
avigdors,1,14
burial,1,15
thrice,1,16
fruitful,1,17
cowley,1,18
gowns,10,10
hoped,20,40
ornament,7,21
steam,2,8
capital,18,90
luxurious,4,24
institution,4,28
low,28,224
speeches,7,63
practicing,3,30
suppressed,4,44
sweep,4,48
weakened,2,26
innocence,1,14
punching,1,15
brushes,1,16
civilly,2,34
principle,1,18
subjective,1,19
stifling,1,20
coattails,1,21
detriment,2,44
rippled,1,23
jo),1,24
juice,1,25
trotting,3,3
forgot,52,104
unfashionable,2,6
glittering,2,8
sword,3,15
cabalistic,1,6
russets,2,14
puckered,1,8
hiss,2,18
passion,14,140
bitterly,8,88
mirror,5,60
described,2,26
working,16,224
deception,1,15
healthy,6,96
beseeching,1,17
sixpence,2,36
opportunely,1,19
climate,3,60
wool,1,21
sheaf,1,22
hair,103,103
atmosphere,5,10
since,41,123
party,55,220
real,31,155
zara,11,66
dew,3,21
pops,1,8
order,38,342
pacify,1,10
fidgets,3,33
possession,11,132
unbroken,4,52
devereux,2,28
cooking,6,90
swore,1,16
translated,1,17
hens,2,36
oblige,1,19
smother,1,20
twittery,1,21
dangerous,3,66
overwhelmingly,1,23
transparent,3,72
usurper,1,25
pension,1,26
circumspection,1,27
goods,1,28
opened,36,36
hurt,29,58
consents,1,3
unexpected,12,48
sash,4,20
john,159,954
princess,3,21
chilly,5,40
straw,2,18
dished,1,10
sabbath,2,22
intruder,2,24
indulging,1,13
insinuating,1,14
harrowing,1,15
agility,1,16
tireless,1,17
docility,2,36
trod,1,19
shall,247,247
are,487,974
sweet,69,207
soberly,15,60
assume,2,10
bidden,2,12
assumed,7,49
prettiest,3,24
failing,4,36
enter,4,40
becomes,6,66
shirked,1,12
throwing,8,104
airing,4,56
endless,2,30
unfledged,1,16
arrives,1,17
enjoys,2,36
prompt,1,19
daisies,3,60
plaid,1,21
south,2,2
engel,1,2
magic,7,21
goodbye,13,52
lullabies,3,15
stone,15,90
artfully,2,14
mute,3,24
eagerness,1,9
nights,2,20
angelic,3,33
condemned,2,24
reasoned,2,26
ornaments,6,84
protesting,1,15
spotless,1,16
uncharitableness,1,17
palette,2,36
impending,1,19
darning,2,40
trample,1,21
cease,1,22
uplifted,1,23
relatives,1,24
make,255,255
anything,148,296
voice,99,297
clock,9,36
badly,6,30
appalling,2,12
yellowish,1,7
correction,1,8
able,14,126
git,2,20
spelling,1,11
wooden,5,60
turban,1,13
interfere,4,56
treacherously,2,30
gentlest,2,32
risked,1,17
passenger,1,18
dissipated,1,19
betsey,1,20
manhood,1,21
collection,1,22
id,95,95
fall,28,56
capped,2,6
minutes,34,136
intends,2,10
waved,15,90
kindly,29,203
polka,3,24
clara,4,36
approved,2,20
literature,6,66
triumphantly,3,36
eatables,1,13
creation,4,56
unjust,4,60
powerlessness,1,16
tempests,1,17
frugal,1,18
scholars,1,19
substitutes,1,20
polishes,1,21
nosegays,1,22
stockinged,1,23
freshness,1,24
backs,3,3
showed,29,58
impetuously,2,6
gott,4,16
wand,1,5
search,3,18
displaying,3,21
mad,8,64
glycerine,1,9
glanced,19,190
windmill,1,11
distressed,3,36
mounted,4,52
rear,1,14
lump,3,45
quilted,1,16
forbid,2,34
circumstances,5,90
farewell,5,95
johnsonianly,1,20
bulls,1,21
subsiding,1,22
sheltered,1,23
if,894,894
wrong,34,68
given,48,144
vanish,2,8
rapture,14,70
droning,1,6
wholesome,8,56
mermaid,2,16
shrieks,2,18
baker,1,10
overdoing,1,11
dears,3,36
wane,1,13
utterly,6,84
secretly,3,45
nosed,1,16
inconsistencies,1,17
glimmer,1,18
playing,16,16
fighting,4,8
machinery,3,9
love,211,844
ragged,3,15
illustrating,1,6
susies,1,7
sack,1,8
blunder,3,27
jenny,6,60
associate,3,33
propose,8,96
correspondence,2,26
whereby,1,14
youthful,4,60
calculated,1,16
action,2,34
currants,2,36
embroidered,1,19
texts,1,20
ark,1,21
shipping,1,22
fuel,1,23
womenfolk,1,24
actress,2,2
represented,3,6
kneeling,5,15
riding,8,32
winking,3,15
amuse,24,144
heartiest,2,14
holding,18,144
buzz,2,18
console,7,70
sworn,1,11
editor,3,36
difficulty,7,91
toilet,2,28
document,2,30
wrapper,2,32
crumples,1,17
spare,3,54
unsuspected,1,19
milder,1,20
solid,2,42
gods,7,154
outtalked,1,23
dolce,2,48
shy,16,16
between,32,64
arm,51,153
rooms,16,64
trifle,19,95
bequeaths,1,6
lads,14,98
shadow,21,168
sofas,1,9
spoonful,1,10
encyclopedia,1,11
affections,6,72
provocation,2,26
amusing,4,56
shrubbery,2,30
meals,3,48
provoke,1,17
mentioning,1,18
shalt,2,38
diplomatic,1,20
shone,7,7
ill,242,484
recesses,2,6
seems,29,116
poplins,1,5
forever,19,114
oysters,2,14
giver,2,16
muslins,1,9
studies,2,20
propitiate,1,11
impossibilities,1,12
copybooks,1,13
narrow,6,84
murder,2,30
generosity,2,32
jeameses,1,17
palms,2,36
deserting,1,19
basking,1,20
dreaminess,1,21
plain,20,20
gives,11,22
cherie,1,3
twitched,1,4
unearthly,2,10
cabins,1,6
illusions,1,7
tide,5,40
homilies,1,9
propitious,3,30
insignificant,1,11
composition,1,12
called,86,86
aloud,11,22
fond,37,111
plays,4,16
hopes,27,135
breaking,5,30
oppressed,2,14
blot,2,16
astonishing,3,27
scuppers,1,10
pines,2,22
earnings,3,36
deary,6,78
roughened,1,14
pressure,1,15
jell,2,32
beholder,1,17
resartus,1,18
objective,1,19
fireside,1,20
interruption,1,21
ripples,1,22
prose,1,23
trop,1,24
im,389,389
fear,42,84
evening,53,159
pets,1,4
voraciously,1,5
skirts,8,48
rations,1,7
bills,5,40
barber,1,9
rattle,3,30
fulness,1,11
greatcoat,4,48
deepened,1,13
nile,1,14
pricks,1,15
bereft,3,48
scotts,3,51
in,2445,2445
white,61,122
napkin,4,12
laced,1,4
affectionate,11,55
tupman,5,30
samphire,2,14
compared,4,32
ordeal,1,9
porcupine,1,10
awaked,1,11
furnishing,1,12
contenting,1,13
mantle,2,28
chaise,1,15
lovelornity,3,48
spark,1,17
superannuated,1,18
grotto,1,19
echo,3,60
north,1,21
christmas,38,38
lady,121,242
man,142,426
article,6,24
implored,3,15
deggerredation,1,6
instructive,2,14
blow,10,80
nobility,4,36
mystified,1,10
sweeping,3,33
contrite,1,12
peg,1,13
ardor,3,42
hurrycanes,1,15
brute,3,48
gull,2,34
ristori,1,18
elephants,1,19
impertinent,5,5
being,144,288
account,12,36
finding,25,100
vanishes,1,5
art,23,138
complain,9,63
arrived,12,96
talisman,3,27
community,1,10
brake,2,22
jaws,1,12
trot,2,26
gasp,2,28
profanation,1,15
birth,2,32
hampton,2,34
didactic,1,18
pertinaciously,1,19
privilege,1,20
school,29,29
glad,97,194
directions,3,9
creatures,11,44
glance,23,115
juicy,1,6
reserved,2,14
understanding,2,16
splitting,2,18
spectacle,7,70
spinster,3,33
implied,1,12
arabian,1,13
indifferent,5,70
blots,2,30
thankfully,1,16
curtsies,1,17
map,1,18
impracticable,1,19
aggrieved,1,20
inconvenient,2,42
pedestrians,1,22
impulsive,1,23
scatterbrain,1,24
reality,1,25
pinnacle,1,26
sticks,3,3
hiding,4,8
devote,5,15
lawrence,2,8
vowed,1,5
punishment,5,30
artistically,3,21
remotest,2,16
lingering,2,18
dangerously,2,20
alarming,2,22
govern,1,12
voluntarily,3,39
spartan,1,14
revolutionary,2,30
encamped,1,16
prison,3,51
foundation,2,36
blase,1,19
reclaim,1,20
is,795,795
hide,22,44
bare,6,18
managing,2,8
according,6,30
afar,3,18
hush,10,70
flurry,7,56
brief,4,36
resting,3,30
corridor,1,11
jacket,3,36
curtis,3,39
approves,1,14
bemoan,1,15
embroidery,2,32
prejudices,2,34
waves,2,36
gypsies,1,19
mar,1,20
reverse,1,21
relishin,1,22
it,2455,2455
fretting,3,6
soul,41,123
early,43,172
hoods,1,5
became,21,126
ruins,5,35
odd,22,176
pictures,16,144
utterance,3,30
glances,5,55
assuaged,1,12
mounting,2,26
stableman,2,28
grundy,3,45
stocked,1,16
sunsets,1,17
herein,1,18
bhaery,1,19
markets,1,20
anglais,1,21
island,1,22
west,3,69
affability,1,24
want,143,143
weather,18,36
stuff,12,36
lovingly,2,8
noses,3,15
defiantly,2,12
mat,1,7
nathaniel,1,8
ode,1,9
flora,1,10
reveling,1,11
slap,4,48
chap,2,26
easiest,1,14
drawbacks,1,15
overpraise,1,16
recorded,1,17
judgment,1,18
whence,2,38
humblest,1,20
farming,1,21
confine,1,22
fairies,2,2
speedily,2,4
taught,21,63
secured,2,8
sugarplums,1,5
pestle,1,6
hockey,1,7
flattered,8,64
crazy,3,27
powdering,1,10
conclusion,4,44
pen,14,168
dumbly,1,13
condescension,2,28
probably,7,105
alpine,1,16
embroider,1,17
gaiety,2,36
illustrated,1,19
rifling,1,20
friend,95,95
crumpled,5,10
blithe,4,12
admittance,1,4
sketching,4,20
improvement,1,6
jelly,15,105
laughin,1,8
ceasing,1,9
dozed,1,10
comparing,1,11
haunt,3,36
char,1,13
matrons,3,42
ensue,1,15
powerless,1,16
royale,1,17
affects,1,18
edibles,1,19
teaching,14,14
put,210,420
told,126,378
comes,50,200
news,22,110
mended,5,30
watch,34,238
taste,22,176
announce,1,9
heres,23,230
bonnets,3,33
fib,5,60
gesture,15,195
expressed,5,70
fairness,1,15
hearties,1,16
necklaces,1,17
terms,3,54
tablecloths,1,19
handiwork,1,20
promenade,5,105
vanishing,2,44
painless,1,23
toiled,2,48
kindle,1,25
lance,1,26
speaking,17,17
incantation,1,2
stern,7,21
shame,10,40
discovery,8,40
terror,3,18
champagne,2,14
discreetly,2,16
studied,6,54
malaprop,2,20
exertion,2,22
threateningly,2,24
scotchmen,1,13
seated,3,42
bark,1,15
clasped,3,48
blotted,3,51
responded,1,18
employment,2,38
chat,1,20
tidings,2,42
heartier,1,22
may,148,148
played,26,52
festivities,1,3
actor,1,4
immensely,12,60
sour,9,54
curiosities,1,7
basement,1,8
allusion,1,9
mortyfied,1,10
bhaers,8,88
daggers,1,12
indolence,1,13
daughterly,1,14
penetration,1,15
profane,1,16
pipers,1,17
papa,21,21
birthdays,1,2
understand,33,99
smallness,1,4
cup,7,35
gesticulate,1,6
sweetest,15,105
note,32,256
alarmingly,2,18
fleet,2,20
miles,5,55
gasped,1,12
curb,1,13
imagine,11,154
reporting,1,15
riches,1,16
20th,1,17
poppy,1,18
cloth,1,19
sensation,5,100
nevvy,2,42
fie,1,22
dictionary,1,23
frothy,1,24
esteemed,1,25
metaphysics,2,52
owing,2,54
pet,20,20
windows,11,22
coming,55,165
black,45,180
cakes,2,10
dusty,5,30
lawns,1,7
heaps,13,104
richer,6,54
borrow,7,70
bill,4,44
vigil,1,12
fame,6,78
theory,3,42
bustled,2,30
barn,2,32
posts,1,17
acquiesced,1,18
stamp,2,38
diana,1,20
salle,1,21
chillon,1,22
frightening,1,23
contented,17,17
replaced,4,8
circle,5,15
hammering,3,12
envy,9,45
debts,3,18
follows:,1,7
sin,3,24
porch,7,63
heroes,5,50
laces,2,22
bonfires,1,12
painting,1,13
sphinx,2,28
hits,1,15
orpheus,1,16
kant,1,17
valrosa,5,90
people,143,143
liked,88,176
gentleman,94,282
worrying,3,12
sincere,13,65
cure,9,54
(which,1,7
beads,3,24
hymnbook,1,9
posted,1,10
improves,1,11
going,180,180
tidy,6,12
boyish,16,48
birds,13,52
cut,27,135
something,177,1062
chairs,9,63
prancing,4,32
occasional,6,54
vanished,20,200
join,10,110
girlish,10,120
imagination,2,26
models,3,42
hastened,2,30
bargain,8,128
clearly,1,17
sip,1,18
classic,1,19
washing,7,7
hold,47,94
idea,48,144
choir,2,8
household,12,60
surprised,26,156
stood,85,595
sweeter,7,56
sing,17,153
joys,9,90
cozy,6,66
whole,51,612
weeks,16,208
tyrannical,1,14
tenderer,1,15
equestrian,1,16
talks,8,136
characteristic,6,108
colds,2,38
prosy,1,20
reposeful,2,42
mentioned,3,66
prance,1,23
grooms,3,72
exchange,2,50
rejoice,2,52
bequeath,1,27
clutch,2,56
irregular,1,29
dropped,23,23
wandered,2,4
dozen,26,78
blast,1,4
potions,3,15
hole,6,36
breadth,3,21
parties,11,88
sleighing,1,9
sir,49,490
splendors,2,22
lion,5,60
suffers,2,26
mails,1,14
remark,9,135
patted,3,48
fusss,1,17
bars,3,54
hazed,2,38
rocked,3,60
gabbling,2,42
foundations,1,22
games,4,4
rehearse,2,4
sensible,26,78
muffings,1,4
male,2,10
headache,7,42
breathe,2,14
sunshiny,4,32
curiosity,14,126
venice),1,10
doubtful,2,22
riotous,4,48
bottom,10,130
straighten,2,28
object,8,120
bridegrooms,1,16
determination,2,34
scratched,2,36
lordliness,1,19
chateau,5,100
emaciated,1,21
immortality,2,44
acknowledging,1,23
brightness,1,24
sit,38,38
ittle,1,2
impressed,7,21
innocent,17,68
reply,21,105
unknown,3,18
somebody,9,63
arrangement,9,72
governed,1,9
blindly,3,30
drinking,2,22
squeezed,5,60
attend,8,104
bushes,3,42
canada,1,15
pictured,1,16
looking,177,177
corner,41,82
passing,8,24
gate,21,84
suburb,1,5
ours,9,54
fern,2,14
rustled,3,24
fantastically,1,9
flatteringly,1,10
intensely,2,22
directing,1,12
squalled,2,26
purrers,1,14
strangest,1,15
mamas,1,16
entrenching,1,17
flounces,1,18
sink,1,19
congregate,1,20
stretched,7,7
rattled,2,4
therell,3,9
manfully,6,24
roof,9,45
charms,5,30
witchs,1,7
silvery,5,40
scrape,10,90
peacock,3,30
couple,11,121
thunder,3,36
curl,6,78
secures,1,14
mortally,3,45
aching,6,96
combed,1,17
overhearing,2,36
reliving,1,19
professors,9,180
capacious,2,42
hitch,1,22
homemade,2,46
female,1,24
icily,1,25
illuminated,4,104
handled,1,27
clarifying,1,28
beholders,1,29
calmer,1,30
cried,154,154
complaining,3,6
both,140,420
disappointment,9,36
before,212,1060
merry,24,144
ask,80,560
cellar,6,48
forlornly,3,27
adventures,9,90
greatest,9,99
explosion,3,36
unsatisfactory,2,26
unspeakable,2,28
dripping,2,30
climb,5,80
ignoring,2,34
reader,5,90
prairies,1,19
greatheart,1,20
vacant,1,21
instinctively,5,110
spots,1,23
upholsterer,1,24
barricade,4,100
church,5,130
lumber,1,27
prut,4,112
recumbent,1,29
dreamers,1,30
fussy,3,3
found,140,280
six,25,75
letter,53,212
destruction,2,10
ach,2,12
merrier,1,7
suffered,6,48
goes,30,270
desired,10,100
drum,1,11
whisper,9,108
honeysuckle,2,26
snodgrass,11,154
regrets,3,45
unexpectedly,4,64
madames,1,17
mores,1,18
coupe,1,19
thickly,1,20
votre,1,21
baron,2,44
wonderschones,1,23
incident,1,24
giants,1,25
sharpened,2,52
beseechingly,2,54
gingolf,1,28
reside,1,29
enthusiasms,1,30
winter,25,25
take,202,404
modestly,5,15
grim,8,32
stool,4,20
cents,1,6
imps,1,7
resentment,2,16
sounding,3,27
remorsefully,2,20
welcomes,1,11
unconscious,25,300
september,1,13
ninepence,1,14
peek,1,15
rembrandt,1,16
northbury,2,34
shaved,1,18
peeps,3,57
laundry,1,20
dashwood,15,315
owed,2,44
distaff,1,23
kindred,2,48
trickling,1,25
heroically,3,3
collecting,3,6
lucky,6,18
relative,1,4
tied,17,85
careful,10,60
anecdotes,1,7
underwent,1,8
deed,1,9
peaks,1,10
restraint,1,11
attempted,1,12
shipbuilding,1,13
abrupt,2,28
engineers,1,15
grin,1,16
unmasked,1,17
ponies,5,90
goats,1,19
maritime,1,20
complacent,1,21
year,40,40
letters,44,88
fit,30,90
issued,3,12
array,8,40
wretch,3,18
heliotrope,2,14
pluck,1,8
overtures,1,9
clash,2,20
easier,11,121
understood,8,96
schooner,1,13
earned,7,98
france,3,45
wardrobes,1,16
neatly,4,68
rook,1,18
feminine,8,152
undiminished,1,20
infants,3,63
loverly,2,44
invents,1,23
depict,1,24
reveries,1,25
boldest,1,26
naughtinesses,1,27
valentines,1,28
bushel,1,29
elder,8,8
baby,29,58
lifted,15,45
jingling,1,4
fluttering,2,10
paths,2,12
bolder,1,7
food,8,64
yankees,3,27
pupil,5,50
chirp,3,33
november,3,36
stores,5,65
accounts,7,98
uphold,1,15
crayon,2,32
procured,1,17
chatting,4,72
uncontrollable,1,19
asylums,1,20
space,1,21
corsica,1,22
unmoved,1,23
tussle,1,24
nevertheless,4,100
room,120,120
either,19,38
prouder,5,15
sofa,40,160
bashful,12,60
vevay,6,36
checked,4,28
lad,14,112
sins,8,72
virtue,12,120
caress,2,22
hatchet,1,12
shivering,1,13
former,7,98
earwiggy,1,15
relief,14,224
civil,3,51
meal,2,36
friendliest,3,57
exile,2,40
rejoiced,5,105
medal,1,22
tapping,3,69
placid,4,96
hardened,2,50
stoop,3,78
tempestuously,2,54
ingenious,2,56
madonnas,1,29
submitted,2,60
gushing,1,31
laddie,1,32
retaliate,1,33
vaults,1,34
providence,1,35
figs,1,36
likes,28,28
there,388,776
muttered,13,39
trotted,2,8
melody,5,25
imp,2,12
halfway,2,14
peep,9,72
adopt,2,18
chirping,2,20
sums,2,22
disobedience,1,12
sewed,7,91
acting,3,42
improved,14,210
tumbles,1,16
hatbrims,1,17
gambled,1,18
nods,3,57
sorely,4,80
aspect,5,105
risks,1,22
cent,1,23
beware,1,24
pecked,1,25
illustration,2,52
frail,6,162
extravagances,1,28
duration,1,29
heights,1,30
airily,1,31
worshipers,1,32
jo,1247,1247
lying,13,26
mean,83,249
shoulders,19,76
hunger,1,5
introduced,11,66
furbish,1,7
deaconed,1,8
complicate,1,9
fix,1,10
extravagance,2,22
lambs,5,60
dundee,1,13
sufferers,1,14
franca,1,15
prevoking,1,16
companionless,1,17
attentively,1,18
shook,41,41
lecture,25,50
warmly,12,36
tragedy,6,24
mrs,244,1220
dividing,1,6
russet,2,14
excellent,16,128
spasm,1,9
stand,23,230
limeless,1,11
breathlessly,3,36
presented,4,52
views,3,42
commandments,1,15
appealed,1,16
winged,3,51
swimmingly,1,18
surprises,1,19
kindlier,1,20
confectionery,1,21
whirlpool,1,22
thinks,7,7
custom,2,4
bending,3,9
fears,14,56
ignominious,1,5
humility,4,24
desert,4,28
cryin,1,8
wider,2,18
resolute,3,30
eloquence,6,66
mustaches,1,12
disguised,1,13
marplot,2,28
joneses,1,15
hovels,1,16
breaths,1,17
posed,1,18
better,169,169
regular,27,54
bread,27,81
effort,18,72
fallen,16,80
snows,1,6
snub,3,21
enlivened,2,16
reigned,3,27
overhead,5,50
undertaking,1,11
namely,1,12
reserve,2,26
partake,3,42
haunting,1,15
stocking,1,16
tropical,1,17
guided,1,18
fishballs,1,19
clasp,2,2
loving,41,82
universal,2,6
studying,13,52
natural,36,180
infirm,1,6
surrounded,5,35
style,27,216
base,2,18
corned,1,10
woe,7,77
finally,5,60
overdo,1,13
stamina,1,14
heaviest,1,15
owned,2,32
grater,1,17
significant,2,36
droll,11,209
blind,6,120
avoid,3,63
regent,1,22
satisfied,47,47
act,23,46
crept,9,27
dora,2,8
hooked,1,5
friendship,11,66
conceited,2,14
fool,9,72
espied,1,9
approving,10,100
root,1,11
cushions,2,24
petition,1,13
buggy,1,14
desperation,2,30
ariadne,1,16
scotch,1,17
dotted,1,18
untiring,1,19
flowerpot,1,20
schoolbooks,1,21
eyed,9,9
carrying,3,6
ashamed,38,114
pillow,22,88
received,31,155
oui,1,6
staying,2,14
deficiencies,2,16
intimate,2,18
bewildered,10,100
river),1,11
circulating,1,12
hysterically,1,13
mutter,1,14
string,7,105
christ,1,16
hobbling,1,17
pieces,3,54
whatnot,1,19
handles,1,20
meat,2,42
sunshade,1,22
null,1,23
tudors,1,24
crimes,1,25
charred,1,26
hopeless,1,27
loitering,1,28
tiresome,2,2
maiden,7,14
drew,25,75
resolved,22,88
renouncing,1,5
maroon,1,6
redowa,2,14
caricatures,2,16
deep,16,144
groves,2,20
sociable,4,44
rang,6,72
blankets,2,26
class,7,98
holy,1,15
october,3,48
cries,2,34
employing,1,18
narrowly,2,38
tomb,4,80
blade,1,21
wheedle,2,44
brewing,2,46
saltspoons,1,24
deranged,1,25
prosing,1,26
knot,2,54
flames,2,56
idiots,1,29
fiction,2,60
error,1,31
hunter,1,32
rolling,3,3
sunshine,27,54
theres,46,138
cloud,7,28
desires,3,15
furnish,1,6
dislike,2,14
modesty,1,8
stirred,4,36
ruche,1,10
weds,1,11
hospitable,8,96
burney,1,13
job,2,28
perseverance,1,15
bud,3,48
monstrosities,1,17
vellum,1,18
imperial,1,19
blondchen,1,20
skeleton,1,21
journal,2,44
humming,3,69
huskily,1,24
dragging,1,25
nails,1,26
pretty,122,122
proposed,16,32
examining,3,9
reproving,1,4
collect,2,10
quaver,2,12
outlay,2,14
amazement,6,48
snowy,5,45
scarlet,17,170
simply,7,77
indignant,3,36
rogue,1,13
regain,1,14
owes,1,15
loose,2,32
welcomed,4,68
deer,4,72
heinrich,1,19
misses,3,60
downward,1,21
darns,1,22
pleasurable,1,23
fanned,1,24
know,317,317
break,16,32
lap,21,63
crimson,5,20
delay,9,45
tremendously,3,18
next,90,630
chatted,4,32
(not,2,18
repented,1,10
perplexed,2,22
highness,1,12
spoiling,3,39
headless,2,28
sacrificed,4,60
bask,1,16
jokingly,1,17
shoot,1,18
weaker,2,38
fringed,2,40
dandelions,1,21
improve,3,3
motherly,22,44
death,24,72
apollyon,3,12
crinkle,2,10
kingsley,1,6
coolness,1,7
bug,1,8
mischievously,1,9
twinkled,3,30
merci,1,11
rank,4,48
henshaw,1,13
waistcoats,1,14
involuntarily,4,60
grudge,1,16
bach,1,17
preceptor,1,18
labels,1,1
bed,53,106
necessary,15,45
curtains,11,44
sailing,1,5
stored,4,24
whether,26,182
holidays,2,16
rid,2,18
yet),1,10
tarlatan,2,22
inquired,6,72
occasionally,9,117
evergreen,2,28
formed,1,15
carol,1,16
savings,2,34
attacks,1,18
phlegm,1,19
elderly,1,20
cause,9,189
resent,1,22
flights,1,23
embraced,1,24
unsubmissive,1,25
sancho,2,2
foot,19,38
wreck,3,9
ferdinando,1,4
petulantly,6,30
intending,4,24
devoured,1,7
bee,4,32
